volcanoid,v_name,country,region,subregion,latitude,longitude,pei,h_active,vei_holoce,hazard,class,risk,field_14,field_15,location
353010,Fernandina,Ecuador,South America,Gal?pagos Islands,-0.370000000000000,-91.549999999999997,2,1,4,2,NULL,1,,,POINT(-91.549999999999997 -0.370000000000000)
353011,Ecuador,Ecuador,South America,Gal?pagos Islands,-0.020000000000000,-91.546000000000006,2,0,0,,U-HR,,,,POINT(-91.546000000000006 -0.020000000000000)
353020,Wolf,Ecuador,South America,Gal?pagos Islands,0.020000000000000,-91.349999999999994,2,1,2,1,NULL,1,,,POINT(-91.349999999999994 0.020000000000000)
353030,Darwin,Ecuador,South America,Gal?pagos Islands,-0.180000000000000,-91.280000000000001,2,1,2,,U-HHR,,,,POINT(-91.280000000000001 -0.180000000000000)
353040,Alcedo,Ecuador,South America,Gal?pagos Islands,-0.430000000000000,-91.120000000000005,2,1,1,,U-HHR,,,,POINT(-91.120000000000005 -0.430000000000000)
353050,"Negra, Sierra",Ecuador,South America,Gal?pagos Islands,-0.830000000000000,-91.170000000000002,2,1,3,1,NULL,1,,,POINT(-91.170000000000002 -0.830000000000000)
353060,"Azul, Cerro",Ecuador,South America,Gal?pagos Islands,-0.920000000000000,-91.408000000000001,2,1,3,1,NULL,1,,,POINT(-91.408000000000001 -0.920000000000000)
353070,Pinta,Ecuador,South America,Gal?pagos Islands,0.580000000000000,-90.750000000000000,2,1,Unknown VEI,,U-HHR,,,,POINT(-90.750000000000000 0.580000000000000)
353080,Marchena,Ecuador,South America,Gal?pagos Islands,0.330000000000000,-90.469999999999999,2,1,2,,U-HHR,,,,POINT(-90.469999999999999 0.330000000000000)
353081,Genovesa,Ecuador,South America,Gal?pagos Islands,0.320000000000000,-89.957999999999998,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-89.957999999999998 0.320000000000000)
353090,Santiago,Ecuador,South America,Gal?pagos Islands,-0.220000000000000,-90.769999999999996,2,1,0,,U-HHR,,,,POINT(-90.769999999999996 -0.220000000000000)
353091,Santa Cruz,Ecuador,South America,Gal?pagos Islands,-0.620000000000000,-90.329999999999998,3,0,No confirmed eruptions,,U-NHHR,,,,POINT(-90.329999999999998 -0.620000000000000)
353120,San Crist?bal,Ecuador,South America,Gal?pagos Islands,-0.880000000000000,-89.500000000000000,3,0,No confirmed eruptions,,U-NHHR,,,,POINT(-89.500000000000000 -0.880000000000000)
354000,Quimsachata,Peru,South America,Per?,-14.199999999999999,-71.329999999999998,4,0,Unknown VEI,,U-HR,,,,POINT(-71.329999999999998 -14.199999999999999)
354001,"Auquihuato, Cerro",Peru,South America,Per?,-15.070000000000000,-73.180000000000007,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-73.180000000000007 -15.070000000000000)
354002,Sara Sara,Peru,South America,Per?,-15.330000000000000,-73.450000000000003,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-73.450000000000003 -15.330000000000000)
354003,Coropuna,Peru,South America,Per?,-15.520000000000000,-72.650000000000006,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-72.650000000000006 -15.520000000000000)
354004,Andahua-Orcopampa,Peru,South America,Per?,-15.420000000000000,-72.329999999999998,4,0,Unknown VEI,,U-HR,,,,POINT(-72.329999999999998 -15.420000000000000)
354005,Huambo,Peru,South America,Per?,-15.830000000000000,-72.129999999999995,3,0,Unknown VEI,,U-HR,,,,POINT(-72.129999999999995 -15.830000000000000)
354006,Sabancaya,Peru,South America,Per?,-15.779999999999999,-71.849999999999994,3,1,3,2,NULL,2,,,POINT(-71.849999999999994 -15.779999999999999)
354007,"Chachani, Nevado",Peru,South America,Per?,-16.190999999999999,-71.530000000000001,4,0,No confirmed eruptions,,U-NHHR,,,,POINT(-71.530000000000001 -16.190999999999999)
354008,"Nicholson, Cerro",Peru,South America,Per?,-16.257999999999999,-71.753000000000000,4,0,No confirmed eruptions,,U-NHHR,,,,POINT(-71.753000000000000 -16.257999999999999)
354010,"Misti, El",Peru,South America,Per?,-16.294000000000000,-71.409000000000006,4,1,4,1,NULL,1,,,POINT(-71.409000000000006 -16.294000000000000)
354020,Ubinas,Peru,South America,Per?,-16.355000000000000,-70.903000000000006,3,1,5,2,NULL,2,,,POINT(-70.903000000000006 -16.355000000000000)
354030,Huaynaputina,Peru,South America,Per?,-16.608000000000001,-70.849999999999994,3,1,6,,U-HHR,,,,POINT(-70.849999999999994 -16.608000000000001)
354031,Ticsani,Peru,South America,Per?,-16.754999999999999,-70.594999999999999,2,1,Unknown VEI,,U-HHR,,,,POINT(-70.594999999999999 -16.754999999999999)
354040,Tutupaca,Peru,South America,Per?,-17.024999999999999,-70.358000000000004,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.358000000000004 -17.024999999999999)
354050,Yucamane,Peru,South America,Per?,-17.180000000000000,-70.200000000000003,2,1,5,2,NULL,1,,,POINT(-70.200000000000003 -17.180000000000000)
354060,"Casiri, Nevados",Peru,South America,Per?,-17.469999999999999,-69.813000000000002,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-69.813000000000002 -17.469999999999999)
355010,Tacora,Chile-Peru,South America,"Northern Chile, Bolivia & Argentina",-17.719999999999999,-69.769999999999996,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-69.769999999999996 -17.719999999999999)
355011,Taapaca,Chile,South America,"Northern Chile, Bolivia & Argentina",-18.100000000000001,-69.500000000000000,2,0,Unknown VEI,,U-HR,,,,POINT(-69.500000000000000 -18.100000000000001)
355012,Parinacota,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-18.170000000000002,-69.150000000000006,2,0,0,,U-HR,,,,POINT(-69.150000000000006 -18.170000000000002)
355020,Guallatiri,Chile,South America,"Northern Chile, Bolivia & Argentina",-18.420000000000002,-69.091999999999999,2,1,2,1,NULL,1,,,POINT(-69.091999999999999 -18.420000000000002)
355021,Tambo Quemado,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-18.620000000000001,-68.750000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.750000000000000 -18.620000000000001)
355030,Isluga,Chile,South America,"Northern Chile, Bolivia & Argentina",-19.149999999999999,-68.829999999999998,2,1,2,1,NULL,1,,,POINT(-68.829999999999998 -19.149999999999999)
355032,Tata Sabaya,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-19.129999999999999,-68.530000000000001,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.530000000000001 -19.129999999999999)
355035,"Jayu Khota, Laguna",Bolivia,South America,"Northern Chile, Bolivia & Argentina",-19.449999999999999,-67.420000000000002,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.420000000000002 -19.449999999999999)
355036,Nuevo Mundo,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-19.780000000000001,-66.480000000000004,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-66.480000000000004 -19.780000000000001)
355040,Irruputuncu,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-20.730000000000000,-68.549999999999997,2,1,2,,U-HHR,,,,POINT(-68.549999999999997 -20.730000000000000)
355042,Pampa Luxsar,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-20.850000000000001,-68.200000000000003,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.200000000000003 -20.850000000000001)
355050,Olca-Paruma,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-20.930000000000000,-68.480000000000004,2,1,Unknown VEI,,U-HHR,,,,POINT(-68.480000000000004 -20.930000000000000)
355060,Ollag?e,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-21.300000000000001,-68.180000000000007,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.180000000000007 -21.300000000000001)
355061,"Azufre, Cerro del",Chile,South America,"Northern Chile, Bolivia & Argentina",-21.786999999999999,-68.236999999999995,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.236999999999995 -21.786999999999999)
355070,San Pedro,Chile,South America,"Northern Chile, Bolivia & Argentina",-21.879999999999999,-68.400000000000006,2,1,2,1,NULL,1,,,POINT(-68.400000000000006 -21.879999999999999)
355090,Putana,Chile,South America,"Northern Chile, Bolivia & Argentina",-22.550000000000001,-67.849999999999994,2,1,Unknown VEI,,U-HHR,,,,POINT(-67.849999999999994 -22.550000000000001)
355091,Sairecabur,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-22.719999999999999,-67.891999999999996,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.891999999999996 -22.719999999999999)
355092,Licancabur,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-22.829999999999998,-67.879999999999995,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.879999999999995 -22.829999999999998)
355093,Guayaques,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-22.895000000000000,-67.566000000000003,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.566000000000003 -22.895000000000000)
355094,Purico Large cone(s),Chile,South America,"Northern Chile, Bolivia & Argentina",-23.000000000000000,-67.750000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.750000000000000 -23.000000000000000)
355095,Colachi,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.236000000000001,-67.644999999999996,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.644999999999996 -23.236000000000001)
355096,Acamarachi,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.300000000000001,-67.620000000000005,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.620000000000005 -23.300000000000001)
355097,"Overo, Cerro",Chile,South America,"Northern Chile, Bolivia & Argentina",-23.520000000000000,-67.670000000000002,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.670000000000002 -23.520000000000000)
355098,Chiliques,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.579999999999998,-67.700000000000003,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.700000000000003 -23.579999999999998)
355100,L?scar,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.370000000000001,-67.730000000000004,2,1,4,2,NULL,1,,,POINT(-67.730000000000004 -23.370000000000001)
355101,Cord?n de Puntas Negras,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.742999999999999,-67.534000000000006,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.534000000000006 -23.742999999999999)
355102,Mi?iques,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.820000000000000,-67.769999999999996,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.769999999999996 -23.820000000000000)
355103,"Tujle, Cerro",Chile,South America,"Northern Chile, Bolivia & Argentina",-23.829999999999998,-67.950000000000003,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.950000000000003 -23.829999999999998)
355104,Caichinque,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.949999999999999,-67.730000000000004,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.730000000000004 -23.949999999999999)
355105,Tilocalar,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.969999999999999,-68.129999999999995,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.129999999999995 -23.969999999999999)
355106,"Negrillar, El",Chile,South America,"Northern Chile, Bolivia & Argentina",-24.180000000000000,-68.250000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.250000000000000 -24.180000000000000)
355107,Pular,Chile,South America,"Northern Chile, Bolivia & Argentina",-24.187999999999999,-68.054000000000002,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.054000000000002 -24.187999999999999)
355108,"Negrillar, La",Chile,South America,"Northern Chile, Bolivia & Argentina",-24.280000000000001,-68.599999999999994,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.599999999999994 -24.280000000000001)
355109,Socompa,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.399999999999999,-68.250000000000000,2,0,Unknown VEI,,U-HR,,,,POINT(-68.250000000000000 -24.399999999999999)
355110,Llullaillaco,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.719999999999999,-68.530000000000001,2,1,2,,U-HHR,,,,POINT(-68.530000000000001 -24.719999999999999)
355112,"Escorial, Cerro",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.079999999999998,-68.370000000000005,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.370000000000005 -25.079999999999998)
355120,Lastarria,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.170000000000002,-68.500000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.500000000000000 -25.170000000000002)
355121,Cord?n del Azufre,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.329999999999998,-68.519999999999996,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.519999999999996 -25.329999999999998)
355122,"Bayo, Cerro",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.420000000000002,-68.579999999999998,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.579999999999998 -25.420000000000002)
355123,"Nevada, Sierra",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.480000000000000,-68.579999999999998,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.579999999999998 -26.480000000000000)
355124,Falso Azufre,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.800000000000001,-68.370000000000005,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.370000000000005 -26.800000000000001)
355125,"Incahuasi, Nevado de",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.042000000000002,-68.280000000000001,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.280000000000001 -27.042000000000002)
355130,"Ojos del Salado, Nevados",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.120000000000001,-68.549999999999997,2,0,Unknown VEI,,U-HR,,,,POINT(-68.549999999999997 -27.120000000000001)
355131,"Solo, El",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.108000000000001,-68.719999999999999,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.719999999999999 -27.108000000000001)
355140,Copiap?,Chile,South America,"Northern Chile, Bolivia & Argentina",-27.300000000000001,-69.129999999999995,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-69.129999999999995 -27.300000000000001)
355150,"Tuzgle, Cerro",Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.050000000000001,-66.480000000000004,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-66.480000000000004 -24.050000000000001)
355160,Aracar,Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.250000000000000,-67.769999999999996,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.769999999999996 -24.250000000000000)
355161,Unnamed,Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.100000000000001,-68.269999999999996,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.269999999999996 -25.100000000000001)
355180,Antofagasta de la Sierra,Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.079999999999998,-67.500000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.500000000000000 -26.079999999999998)
355190,"C?ndor, Cerro el",Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.620000000000001,-68.349999999999994,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.349999999999994 -26.620000000000001)
355200,Peinado,Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.620000000000001,-68.150000000000006,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.150000000000006 -26.620000000000001)
355210,Robledo,Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.770000000000000,-67.719999999999999,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-67.719999999999999 -26.770000000000000)
355220,Tipas,Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.199999999999999,-68.549999999999997,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-68.549999999999997 -27.199999999999999)
356010,San F?lix,Chile,South America,Pacific Ocean (Chilean Islands),-26.280000000000001,-80.120000000000005,1,0,No confirmed eruptions,,U-NHHR,,,,POINT(-80.120000000000005 -26.280000000000001)
356011,Easter Island,Chile,South America,Pacific Ocean (Chilean Islands),-27.149999999999999,-109.380000000,3,0,No confirmed eruptions,,U-NHHR,,,,POINT(-109.380000000 -27.149999999999999)
356020,Robinson Crusoe,Chile,South America,Pacific Ocean (Chilean Islands),-33.658000000000001,-78.849999999999994,1,1,1,,U-HHR,,,,POINT(-78.849999999999994 -33.658000000000001)
356040,Unnamed,Chile,South America,Pacific Ocean (Chilean Islands),-33.619999999999997,-76.829999999999998,1,0,No confirmed eruptions,,U-NHHR,,,,POINT(-76.829999999999998 -33.619999999999997)
357010,Tupungatito,Chile-Argentina,South America,Central Chile and Argentina,-33.399999999999999,-69.799999999999997,4,1,2,1,NULL,1,,,POINT(-69.799999999999997 -33.399999999999999)
357020,San Jos?,Chile-Argentina,South America,Central Chile and Argentina,-33.781999999999996,-69.897000000000006,4,1,2,1,NULL,1,,,POINT(-69.897000000000006 -33.781999999999996)
357021,Maipo,Chile-Argentina,South America,Central Chile and Argentina,-34.161000000000001,-69.832999999999998,3,1,2,1,NULL,1,,,POINT(-69.832999999999998 -34.161000000000001)
357022,Palomo,Chile,South America,Central Chile and Argentina,-34.607999999999997,-70.295000000000002,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.295000000000002 -34.607999999999997)
357023,"Atuel, Caldera(s) del",Argentina,South America,Central Chile and Argentina,-34.649999999999999,-70.049999999999997,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.049999999999997 -34.649999999999999)
357024,Risco Plateado,Argentina,South America,Central Chile and Argentina,-34.930000000000000,-70.000000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.000000000000000 -34.930000000000000)
357030,Tinguiririca,Chile,South America,Central Chile and Argentina,-34.814000000000000,-70.352000000000004,2,1,1,,U-HHR,,,,POINT(-70.352000000000004 -34.814000000000000)
357040,Planch?n-Peteroa,Chile,South America,Central Chile and Argentina,-35.240000000000002,-70.569999999999993,2,1,4,2,NULL,1,,,POINT(-70.569999999999993 -35.240000000000002)
357041,Infiernillo,Argentina,South America,Central Chile and Argentina,-35.142000000000003,-69.829999999999998,2,0,Unknown VEI,,U-HR,,,,POINT(-69.829999999999998 -35.142000000000003)
357042,Calabozos,Chile,South America,Central Chile and Argentina,-35.558000000000000,-70.495999999999995,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.495999999999995 -35.558000000000000)
357050,Descabezado Grande,Chile,South America,Central Chile and Argentina,-35.579999999999998,-70.750000000000000,2,1,3,,U-HHR,,,,POINT(-70.750000000000000 -35.579999999999998)
357060,"Azul, Cerro",Chile,South America,Central Chile and Argentina,-35.652999999999999,-70.760999999999996,2,1,5,3,NULL,2,,,POINT(-70.760999999999996 -35.652999999999999)
357061,"Maule, Laguna del",Chile,South America,Central Chile and Argentina,-36.020000000000003,-70.579999999999998,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.579999999999998 -36.020000000000003)
357062,San Pedro-Pellado,Chile,South America,Central Chile and Argentina,-35.988999999999997,-70.849000000000004,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.849000000000004 -35.988999999999997)
357063,"Longav?, Nevado de",Chile,South America,Central Chile and Argentina,-36.192999999999998,-71.161000000000001,2,0,Unknown VEI,,U-HR,,,,POINT(-71.161000000000001 -36.192999999999998)
357064,"Blancas, Lomas",Chile,South America,Central Chile and Argentina,-36.286000000000001,-71.009000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-71.009000000000000 -36.286000000000001)
357065,Resago,Chile,South America,Central Chile and Argentina,-36.450000000000003,-70.920000000000002,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.920000000000002 -36.450000000000003)
357066,Pay?n Matru,Argentina,South America,Central Chile and Argentina,-36.420000000000002,-69.200000000000003,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-69.200000000000003 -36.420000000000002)
357067,Domuyo,Argentina,South America,Central Chile and Argentina,-36.579999999999998,-70.420000000000002,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.420000000000002 -36.579999999999998)
357070,"Chill?n, Nevados de",Chile,South America,Central Chile and Argentina,-36.863000000000000,-71.376999999999995,2,1,3,2,NULL,1,,,POINT(-71.376999999999995 -36.863000000000000)
357071,Cochiquito Volcanic Group,Argentina,South America,Central Chile and Argentina,-36.770000000000003,-69.819999999999993,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-69.819999999999993 -36.770000000000003)
357072,Tromen,Argentina,South America,Central Chile and Argentina,-37.142000000000003,-70.030000000000001,2,1,3,,U-HHR,,,,POINT(-70.030000000000001 -37.142000000000003)
357073,Puesto Cortaderas,Argentina,South America,Central Chile and Argentina,-37.570000000000000,-69.620000000000005,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-69.620000000000005 -37.570000000000000)
357080,Antuco,Chile,South America,Central Chile and Argentina,-37.405999999999999,-71.349000000000004,2,1,3,2,NULL,1,,,POINT(-71.349000000000004 -37.405999999999999)
357081,Trocon,Argentina,South America,Central Chile and Argentina,-37.729999999999997,-70.900000000000006,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.900000000000006 -37.729999999999997)
357090,Copahue,Chile-Argentina,South America,Central Chile and Argentina,-37.850000000000001,-71.170000000000002,2,1,2,2,NULL,1,,,POINT(-71.170000000000002 -37.850000000000001)
357091,Callaqui,Chile,South America,Central Chile and Argentina,-37.920000000000002,-71.450000000000003,2,1,2,,U-HHR,,,,POINT(-71.450000000000003 -37.920000000000002)
357092,"Mari?aqui, Laguna",Chile,South America,Central Chile and Argentina,-38.270000000000003,-71.099999999999994,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-71.099999999999994 -38.270000000000003)
357093,Tolguaca,Chile,South America,Central Chile and Argentina,-38.310000000000002,-71.644999999999996,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-71.644999999999996 -38.310000000000002)
357100,Lonquimay,Chile,South America,Central Chile and Argentina,-38.377000000000002,-71.579999999999998,2,1,3,2,NULL,1,,,POINT(-71.579999999999998 -38.377000000000002)
357101,Tralihue,Argentina,South America,Central Chile and Argentina,-38.520000000000003,-70.900000000000006,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.900000000000006 -38.520000000000003)
357102,"Blanca, Laguna",Argentina,South America,Central Chile and Argentina,-39.020000000000003,-70.370000000000005,1,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.370000000000005 -39.020000000000003)
357110,Llaima,Chile,South America,Central Chile and Argentina,-38.692000000000000,-71.728999999999999,2,1,5,2,NULL,1,,,POINT(-71.728999999999999 -38.692000000000000)
357111,Sollipulli,Chile,South America,Central Chile and Argentina,-38.969999999999999,-71.519999999999996,3,0,5,,U-HR,,,,POINT(-71.519999999999996 -38.969999999999999)
357112,Caburgua-Huelemolle,Chile,South America,Central Chile and Argentina,-39.250000000000000,-71.700000000000003,3,0,Unknown VEI,,U-HR,,,,POINT(-71.700000000000003 -39.250000000000000)
357120,Villarrica,Chile,South America,Central Chile and Argentina,-39.420000000000002,-71.930000000000007,3,1,5,2,NULL,2,,,POINT(-71.930000000000007 -39.420000000000002)
357121,Quetrupillan,Chile,South America,Central Chile and Argentina,-39.500000000000000,-71.700000000000003,2,1,2,,U-HHR,,,,POINT(-71.700000000000003 -39.500000000000000)
357122,Lan?n,Chile-Argentina,South America,Central Chile and Argentina,-39.633000000000003,-71.500000000000000,2,0,0,,U-HR,,,,POINT(-71.500000000000000 -39.633000000000003)
357123,Huanquihue Group,Argentina,South America,Central Chile and Argentina,-39.880000000000003,-71.579999999999998,2,1,Unknown VEI,,U-HHR,,,,POINT(-71.579999999999998 -39.880000000000003)
357130,Mocho-Choshuenco,Chile,South America,Central Chile and Argentina,-39.927000000000000,-72.027000000000001,2,1,2,,U-HHR,,,,POINT(-72.027000000000001 -39.927000000000000)
357140,Carr?n-Los Venados,Chile,South America,Central Chile and Argentina,-40.350000000000001,-72.069999999999993,3,1,4,,U-HHR,,,,POINT(-72.069999999999993 -40.350000000000001)
357150,Puyehue-Cord?n Caulle,Chile,South America,Central Chile and Argentina,-40.590000000000003,-72.117000000000004,2,1,5,3,NULL,2,,,POINT(-72.117000000000004 -40.590000000000003)
357152,"Pantoja, Cerro",Chile-Argentina,South America,Central Chile and Argentina,-40.770000000000003,-71.950000000000003,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-71.950000000000003 -40.770000000000003)
357153,Antillanca Group,Chile,South America,Central Chile and Argentina,-40.771000000000001,-72.153000000000006,2,0,5,,U-HR,,,,POINT(-72.153000000000006 -40.771000000000001)
357160,Puntiagudo-Cord?n Cenizos,Chile,South America,Central Chile and Argentina,-40.969000000000001,-72.263999999999996,2,1,Unknown VEI,,U-HHR,,,,POINT(-72.263999999999996 -40.969000000000001)
358010,Osorno,Chile,South America,Southern Chile and Argentina,-41.100000000000001,-72.492999999999995,2,1,4,3,NULL,2,,,POINT(-72.492999999999995 -41.100000000000001)
358011,Tronador,Chile-Argentina,South America,Southern Chile and Argentina,-41.156999999999996,-71.885000000000005,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-71.885000000000005 -41.156999999999996)
358012,Cayutu?-La Viguer?a,Chile,South America,Southern Chile and Argentina,-41.250000000000000,-72.269999999999996,2,0,Unknown VEI,,U-HR,,,,POINT(-72.269999999999996 -41.250000000000000)
358020,Calbuco,Chile,South America,Southern Chile and Argentina,-41.326000000000001,-72.614000000000004,3,1,4,3,NULL,2,,,POINT(-72.614000000000004 -41.326000000000001)
358021,Cuernos del Diablo,Chile,South America,Southern Chile and Argentina,-41.399999999999999,-72.000000000000000,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-72.000000000000000 -41.399999999999999)
358022,Yate,Chile,South America,Southern Chile and Argentina,-41.755000000000003,-72.396000000000001,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-72.396000000000001 -41.755000000000003)
358023,Hornopir?n,Chile,South America,Southern Chile and Argentina,-41.874000000000002,-72.430999999999997,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-72.430999999999997 -41.874000000000002)
358024,Apagado,Chile,South America,Southern Chile and Argentina,-41.880000000000003,-72.579999999999998,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-72.579999999999998 -41.880000000000003)
358025,Crater Basalt Volcanic Field,Argentina,South America,Southern Chile and Argentina,-42.020000000000003,-70.180000000000007,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-70.180000000000007 -42.020000000000003)
358030,Huequi,Chile,South America,Southern Chile and Argentina,-42.377000000000002,-72.578000000000003,2,1,3,1,NULL,1,,,POINT(-72.578000000000003 -42.377000000000002)
358040,Minchinm?vida,Chile,South America,Southern Chile and Argentina,-42.792999999999999,-72.438999999999993,2,1,2,,U-HHR,,,,POINT(-72.438999999999993 -42.792999999999999)
358041,Chait?n,Chile,South America,Southern Chile and Argentina,-42.832999999999998,-72.646000000000001,3,1,4,,U-HHR,,,,POINT(-72.646000000000001 -42.832999999999998)
358049,Yanteles,Chile,South America,Southern Chile and Argentina,-43.500000000000000,-72.799999999999997,2,0,Unknown VEI,,U-HR,,,,POINT(-72.799999999999997 -43.500000000000000)
358050,Corcovado,Chile,South America,Southern Chile and Argentina,-43.180000000000000,-72.799999999999997,2,0,Unknown VEI,,U-HR,,,,POINT(-72.799999999999997 -43.180000000000000)
358051,Palena Volcanic Group,Chile,South America,Southern Chile and Argentina,-43.780000000000001,-72.469999999999999,2,0,No confirmed eruptions,,U-NHHR,,,,POINT(-72.469999999999999 -43.780000000000001)
